geo,week,population,conversions,promo_flag,price_index,competitor_pressure,holiday_flag,demand_proxy,paid_social_impressions,paid_social_spend,paid_search_impressions,paid_search_spend,programmatic_display_impressions,programmatic_display_spend,influencer_impressions,influencer_spend,dooh_impressions,dooh_spend,tv_ctv_impressions,tv_ctv_spend
geo_000,2023-06-11,0.019109040872671224,42.37198406168474,0.0,100.0,45.77509270049428,0.0,0.8095246928410114,8755.737504879395,291.8579168293132,6349.822980054216,288.62831727519165,2531.9501917925413,101.27800767170166,388.55369025520037,48.569211281900046,2388.640894687576,59.716022367189396,174.56104012157166,19.395671124619074
geo_000,2023-06-18,0.019109040872671224,36.098403394206535,0.0,100.0,59.13506681225746,0.0,-0.4091497990138873,10082.45656711381,336.0818855704603,3054.980804913142,138.86276385968827,1628.6068768195998,65.144275072784,44.945728084679715,5.618216010584964,1653.214809450456,41.3303702362614,2476.5679954592815,275.17422171769795
geo_000,2023-06-25,0.019109040872671224,36.01599009742518,0.0,100.0,70.29217875225193,0.0,-0.07207326660921365,23253.40851130364,775.1136170434547,5511.602051530195,250.52736597864524,7643.696461856954,305.74785847427813,165.3754067372289,20.671925842153613,2294.1337778396814,57.353344445992036,4402.186084768909,489.1317871965454
geo_000,2023-07-02,0.019109040872671224,33.43284511923552,0.0,100.0,69.9231631691095,0.0,2.2618917096649205,8037.382506285153,267.9127502095051,10247.172078351095,465.7805490159589,11671.138172764915,466.8455269105966,1999.0525824116594,249.88157280145742,7806.52118115618,195.1630295289045,3191.4470333179966,354.6052259242218
geo_000,2023-07-09,0.019109040872671224,35.85220047823438,0.0,100.0,76.23943062031535,0.0,0.4421142442185979,7771.522925562755,259.0507641854252,2452.8995112660305,111.49543233027411,1129.890137399851,45.195605495994045,471.693756012194,58.96171950152425,1626.0854829513019,40.65213707378255,1259.125210904799,139.90280121164432
geo_000,2023-07-16,0.019109040872671224,44.54840058453287,0.0,100.0,80.2138125302578,0.0,-0.8426379681395098,6851.666276761154,228.38887589203847,2403.1524883919833,109.23420401781742,3685.4168923997986,147.41667569599196,221.44444020845572,27.680555026056965,2297.378234482936,57.4344558620734,424.53727624395526,47.170808471550586
geo_000,2023-07-23,0.019109040872671224,43.18978827977511,0.0,100.0,90.28567180455094,0.0,2.0538028675527435,12612.64513862172,420.42150462072397,9602.992001061746,436.49963641189754,4569.64485071263,182.7857940285052,1044.38677467332,130.548346834165,3742.797896303831,93.56994740759578,301.9133855839665,33.54593173155183
geo_000,2023-07-30,0.019109040872671224,51.51226518963135,0.0,100.0,90.3093269259957,0.0,1.5640658846063975,16945.21199539316,564.8403998464387,14009.279597581262,636.7854362536938,13837.703831822535,553.5081532729014,3448.7644244339517,431.09555305424396,8466.395509390646,211.65988773476616,9465.52625779839,1051.7251397553766
geo_000,2023-08-06,0.019109040872671224,37.59364949300981,0.0,100.0,70.95088139211903,0.0,0.8382164260847624,25367.240555687735,845.5746851895912,11665.052478360329,530.2296581072877,3381.9580408180504,135.27832163272203,1055.7428290211571,131.96785362764464,4988.860544945184,124.7215136236296,330.7184809056289,36.74649787840321
geo_000,2023-08-13,0.019109040872671224,54.562942233295004,0.0,100.0,62.51171728183455,0.0,0.3695334529330563,14789.530480552445,492.98434935174816,6902.406566293149,313.74575301332493,1968.4531558940516,78.73812623576207,949.2152995742864,118.6519124467858,3023.381882882265,75.58454707205662,4287.391784422788,476.37686493586534
geo_000,2023-08-20,0.019109040872671224,40.18356116475821,1.0,100.0,70.16279804657916,0.0,-1.5422408657422284,8940.749538266731,298.02498460889103,3150.968851745541,143.2258568975246,2043.185859463248,81.72743437852992,612.6350757444408,76.5793844680551,2791.536920021923,69.78842300054808,2495.31579007844,277.25731000871554
geo_000,2023-08-27,0.019109040872671224,48.97167757001006,0.0,100.0,60.28849857234129,0.0,0.27118264804014974,12573.159685075363,419.1053228358454,7983.1769796354565,362.87168089252077,5087.315526517486,203.49262106069946,1161.3633719416262,145.17042149270327,3063.0518074000397,76.57629518500099,3875.282544852858,430.5869494280953
geo_000,2023-09-03,0.019109040872671224,41.80747830115249,0.0,100.0,50.99210985646495,1.0,-1.7511067737267014,9174.76242140914,305.82541404697133,10932.30792165371,496.9230873478959,3405.4518537173967,136.21807414869588,120.31579872525053,15.039474840656316,3471.282838621211,86.78207096553027,5955.406100817401,661.7117889797113
geo_000,2023-09-10,0.019109040872671224,53.71764191734799,0.0,100.0,34.58718409483723,0.0,0.03743390623590104,18236.701072337426,607.8900357445808,4293.5542833947065,195.16155833612302,6725.712175979264,269.02848703917056,2294.3012019792454,286.7876502474057,6814.813549161796,170.3703387290449,2960.7243346560294,328.9693705173366
geo_000,2023-09-17,0.019109040872671224,64.93677402704776,0.0,100.0,40.33976907930361,0.0,0.6046860233409806,24339.85964885442,811.328654961814,11258.550987625884,511.75231761935834,3977.659979651074,159.10639918604295,338.09771764190754,42.26221470523844,5161.369653732402,129.03424134331004,1086.5284341744548,120.72538157493942
geo_000,2023-09-24,0.019109040872671224,78.41759554680173,0.0,100.0,36.346157963947604,0.0,0.5510574066394098,84364.82733676594,2812.1609112255314,36312.57517650943,1650.5715989322468,26883.268415987004,1075.3307366394802,2143.067004992216,267.883375624027,17638.44101227287,440.96102530682174,1340.4573324740309,148.93970360822564
geo_000,2023-10-01,0.019109040872671224,93.25556516320805,0.0,100.0,10.47753759585821,0.0,2.410393955892019,145370.90756059613,4845.696918686537,33042.37116258302,1501.9259619355917,43207.69103022869,1728.3076412091477,3779.7783220440756,472.47229025550945,34113.66806118624,852.841701529656,27577.063305117656,3064.118145013073
geo_000,2023-10-08,0.019109040872671224,70.30224306713477,0.0,100.0,29.749849488826314,0.0,0.3575105924644859,45794.65118785191,1526.488372928397,12523.952684126498,569.2705765512045,6787.585800826269,271.5034320330508,172.82533578279654,21.603166972849568,9973.712572048245,249.34281430120615,10366.983547462083,1151.8870608291204
geo_000,2023-10-15,0.019109040872671224,70.80784845026906,0.0,100.0,19.532305402716602,0.0,1.179747997893494,37737.38086495292,1257.9126954984306,8743.662969922247,397.43922590555667,19648.685387770875,785.947415510835,600.5635282542851,75.07044103178563,33876.98478933558,846.9246197333896,35549.523597000174,3949.9470663333527
geo_000,2023-10-22,0.019109040872671224,67.02310043398808,0.0,100.0,14.407935064701713,0.0,2.4563570638471246,21838.48881673208,727.9496272244027,15093.315824638794,686.0598102108543,12838.583365781195,513.5433346312478,1131.7705929889403,141.47132412361753,3846.6966986255547,96.16741746563886,9753.940944788752,1083.771216087639
geo_000,2023-10-29,0.019109040872671224,38.91578561460044,0.0,100.0,9.703331515319151,0.0,-2.6221341994375216,2031.4347616990185,67.71449205663394,971.1052808018849,44.1411491273584,151.31955464234426,6.05278218569377,121.61633406396382,15.202041757995477,451.6126165163836,11.290315412909589,357.4728622006547,39.71920691118385
geo_000,2023-11-05,0.019109040872671224,38.05216735433978,0.0,100.0,23.158330892350083,0.0,-0.9889340015902831,6743.093986527489,224.76979955091628,5102.319409690353,231.92360953137967,2831.9297337492912,113.27718934997165,536.9964732474173,67.12455915592716,1392.1857313019138,34.80464328254784,1933.4264316665763,214.82515907406403
geo_000,2023-11-12,0.019109040872671224,34.788404599381735,0.0,108.0,30.377102035430823,0.0,-1.5139243723704943,4613.272306089239,153.77574353630794,1573.9761776563662,71.54437171165301,2990.627669500159,119.62510678000635,435.22789518996746,54.40348689874593,3559.0670389904767,88.97667597476192,2298.927603884029,255.43640043155878
geo_000,2023-11-19,0.019109040872671224,48.3065939995895,0.0,108.0,33.95362767140513,0.0,0.9642353540461125,12912.415385259641,430.41384617532134,4530.01375497749,205.90971613534046,2646.084338190459,105.84337352761837,1325.684582216406,165.71057277705074,2234.0182324194093,55.85045581048523,3481.297636602515,386.81084851139053
geo_000,2023-11-26,0.019109040872671224,44.21832304483193,0.0,108.0,34.16089826322472,1.0,0.28037432519559,4720.931357275358,157.36437857584528,6183.87919129733,281.08541778624226,2230.4871362153067,89.21948544861226,1618.237969611784,202.279746201473,3725.4909951657546,93.13727487914386,6877.418547349566,764.1576163721741
geo_000,2023-12-03,0.019109040872671224,55.36528481405757,0.0,108.0,41.43779943336794,0.0,0.9742779717711584,35330.48208823275,1177.682736274425,19131.472418535293,869.6123826606952,10418.731597653808,416.74926390615235,581.0904413873888,72.6363051734236,4999.972802649444,124.9993200662361,8180.761115285891,908.9734572539878
geo_000,2023-12-10,0.019109040872671224,50.91726702054893,0.0,108.0,63.79010662422963,0.0,-0.8879194977622993,18165.059174785052,605.5019724928351,4060.422356278945,184.56465255813384,5476.819439134214,219.07277756536857,1214.6697734594127,151.83372168242659,1824.075919476058,45.60189798690145,2683.528258460516,298.1698064956129
geo_000,2023-12-17,0.019109040872671224,41.967386513526314,0.0,108.0,65.20157864690053,0.0,-0.6624580213913558,3717.441463475408,123.91471544918026,1629.179861296707,74.05363005894122,2032.7052576458534,81.30821030583414,130.00793775075144,16.25099221884393,1117.156512084535,27.928912802113377,348.7452630325587,38.749473670284296
geo_000,2023-12-24,0.019109040872671224,38.34972340303082,0.0,108.0,72.90836873728958,0.0,0.8114607744634822,12243.226417157297,408.10754723857656,3854.5446109695913,175.2065732258905,4322.029914365799,172.88119657463199,1706.7430630885399,213.34288288606749,719.8114203959565,17.995285509898913,384.37437360102024,42.70826373344669
geo_000,2023-12-31,0.019109040872671224,43.55802510373504,0.0,108.0,80.27669277840755,0.0,2.206531451962811,11167.076807981623,372.2358935993874,7846.407432060546,356.65488327547934,4312.585794189667,172.50343176758668,791.6718750130477,98.95898437663097,7098.626052779367,177.46565131948415,9129.895298131312,1014.4328109034791
geo_000,2024-01-07,0.019109040872671224,51.58813550495342,0.0,108.0,84.13062826109726,0.0,0.08189932749553686,12448.472791175187,414.9490930391729,10488.591959558973,476.75417997995334,3523.3280556561103,140.93312222624442,747.7966131687682,93.47457664609603,12607.24848496551,315.18121212413774,3309.059873825345,367.67331931392727
geo_000,2024-01-14,0.019109040872671224,55.63980436448346,0.0,108.0,93.76632726536751,0.0,0.7133982534145247,5087.6544025689955,169.5884800856332,16425.033758881473,746.5924435855214,8124.862730314541,324.99450921258165,1653.3477162212537,206.6684645276567,14524.436450748351,363.1109112687088,989.1886056836772,109.90984507596414
geo_000,2024-01-21,0.019109040872671224,44.43037634659161,0.0,108.0,79.073519849852,0.0,-0.8458543879218883,7900.997703429055,263.36659011430186,2870.8859229076634,130.49481467762106,2738.36756116937,109.53470244677482,1147.7780745897091,143.47225932371364,4519.541111387163,112.98852778467908,383.0863819518314,42.56515355020349
geo_000,2024-01-28,0.019109040872671224,32.825924018684454,0.0,108.0,75.60446782868283,0.0,-1.1483535988827251,2462.977431430252,82.09924771434174,1889.8219962165626,85.90099982802558,797.4927303027904,31.899709212111617,198.83303860892306,24.854129826115383,1081.6701919413272,27.04175479853318,896.3943861119485,99.59937623466095
geo_000,2024-02-04,0.019109040872671224,31.230407925928592,0.0,108.0,66.44147207728949,1.0,0.3155774667788851,7327.368964640008,244.24563215466694,1960.5050845756514,89.11386748071142,3568.7961942382535,142.75184776953014,33.579029532976676,4.1973786916220845,2444.3634146054565,61.10908536513641,324.2602949888104,36.02892166542338
geo_000,2024-02-11,0.019109040872671224,38.99341300252409,0.0,108.0,71.12920871257481,0.0,-0.6622890013970615,14108.052145321533,470.26840484405113,2214.066433672218,100.63938334873718,3794.6121300329605,151.78448520131843,81.80948555877426,10.226185694846782,5700.932805572616,142.52332013931542,3664.951862436859,407.21687360409544
geo_000,2024-02-18,0.019109040872671224,46.96009611404055,0.0,108.0,65.16381268183258,0.0,1.404497663047638,5772.612158070923,192.42040526903077,4675.543017230496,212.5246826013862,9783.107736127464,391.32430944509855,1652.2505193680845,206.53131492101056,2361.2340481207116,59.03085120301779,435.45629906990865,48.38403322998985
geo_000,2024-02-25,0.019109040872671224,34.23903335439192,1.0,108.0,50.12606281530535,0.0,-1.5929911361413471,4251.698748333381,141.72329161111273,1927.7432653058793,87.62469387753997,1053.2928958303019,42.13171583321208,370.50591139093524,46.313238923866905,1411.0826346043668,35.27706586510917,992.4978921855146,110.27754357616828
geo_000,2024-03-03,0.019109040872671224,41.83627006185673,1.0,108.0,48.739318798036166,0.0,-0.6293864351304508,11114.432688669998,370.4810896223333,5468.274937494256,248.55795170428436,2689.5728601191627,107.58291440476651,749.5696315767041,93.69620394708801,2031.2982523158457,50.78245630789614,2205.129178669584,245.01435318550932
geo_000,2024-03-10,0.019109040872671224,37.74679920437816,0.0,108.0,41.70865808071185,0.0,-0.04708482654496554,6308.830384763162,210.29434615877207,4713.38785506655,214.24490250302503,5620.222207528287,224.80888830113147,120.86421361966633,15.108026702458291,4268.9997008054115,106.72499252013529,2719.9066952953563,302.21185503281737
geo_000,2024-03-17,0.019109040872671224,36.227621968714644,0.0,108.0,64.49573833138797,0.0,0.6545979563985871,10776.266473394197,359.20888244647324,4621.276367027683,210.0580166830765,3614.6224617708317,144.58489847083328,473.80696577429563,59.225870721786954,3622.4374806409014,90.56093701602254,2260.487924007969,251.16532488977433
geo_000,2024-03-24,0.019109040872671224,35.46014660274562,0.0,108.0,25.284360582666544,0.0,-1.0094698345321542,5855.815645829353,195.19385486097843,3537.205321637278,160.7820600744217,3184.54551720181,127.38182068807241,313.3053023961276,39.16316279951595,1667.544073222887,41.688601830572175,2157.7914520015192,239.75460577794658
geo_000,2024-03-31,0.019109040872671224,30.180557426428564,0.0,108.0,34.72412839141417,0.0,-2.407559209241206,2113.04651038618,70.43488367953934,909.558565755948,41.343571170724914,1108.3997716614351,44.33599086645741,22.123596247178046,2.7654495308972558,414.0475750642785,10.351189376606962,1435.7170866161332,159.5241207351259
geo_000,2024-04-07,0.019109040872671224,27.174877369115453,0.0,108.0,24.863034488287465,0.0,-2.0425394800557326,814.9870625544638,27.166235418482128,125.68199708387345,5.712818049266975,795.4476050760787,31.81790420304315,82.79367603887884,10.349209504859855,405.39113730581505,10.134778432645376,447.7003748361314,49.744486092903486
geo_000,2024-04-14,0.019109040872671224,26.86663859571521,0.0,108.0,19.380640610995336,0.0,-1.2527116844518709,3218.7417329908185,107.29139109969395,1299.895404628169,59.086154755825866,483.3647959130465,19.33459183652186,99.3532862063596,12.41916077579495,835.9258745254832,20.89814686313708,40.31119830688561,4.479022034098401
geo_000,2024-04-21,0.019109040872671224,32.81606534039702,0.0,108.0,23.62168944158919,0.0,-1.2407972253161252,8721.390108623873,290.71300362079575,3961.6324377488995,180.07420171585906,1216.3419017707756,48.653676070831025,159.07288752057275,19.884110940071594,4601.993473201578,115.04983683003945,302.2412180447408,33.58235756052675
geo_000,2024-04-28,0.019109040872671224,30.42435229818649,0.0,108.0,25.18713470269475,0.0,-0.5865308466912791,5447.3922664282745,181.57974221427583,4645.187997430271,211.14490897410323,3197.5512080523604,127.90204832209442,718.8870063983721,89.86087579979652,1039.0236180180773,25.975590450451932,117.80306193645406,13.089229104050451
geo_000,2024-05-05,0.019109040872671224,21.58042098154024,0.0,108.0,25.63814417764561,0.0,-2.7683914358627177,2748.8696621189715,91.62898873729905,592.3061433086149,26.92300651402795,1041.0160131056236,41.64064052422495,203.58199217100244,25.447749021375305,443.0882324044469,11.077205810111172,329.68928077556626,36.632142308396254
geo_000,2024-05-12,0.019109040872671224,52.97483576519005,0.0,108.0,28.87044095420609,0.0,0.31637148375302526,12217.511735701148,407.2503911900383,8325.560004486895,378.4345456584952,3232.4432469108087,129.29772987643236,393.5084801542282,49.188560019278526,3142.4464663185795,78.56116165796449,773.5600019174822,85.95111132416469
geo_000,2024-05-19,0.019109040872671224,40.20732040617248,0.0,108.0,33.95638619476068,0.0,0.23569438061489573,41692.82812460343,1389.7609374867811,8314.636199461766,377.9380090664439,2441.121341749609,97.64485366998437,135.8994596810545,16.987432460131814,2469.322708590678,61.733067714766946,725.3869203761375,80.59854670845972
geo_000,2024-05-26,0.019109040872671224,56.70583696038978,0.0,108.0,40.71152666005277,0.0,0.7574158401890644,37090.8644888454,1236.36214962818,5658.926592149249,257.223936006784,14104.684729906432,564.1873891962573,904.0743684978247,113.00929606222809,0.0,0.0,1235.0963426447881,137.232926960532
geo_000,2024-06-02,0.019109040872671224,64.5566241458136,0.0,108.0,53.23294814960518,0.0,-0.5762725224147278,77571.41744958915,2585.713914986305,12406.09501310993,563.913409686815,5547.25619021677,221.8902476086708,336.63258235284815,42.07907279410602,7865.577184301052,196.6394296075263,7837.8150940195155,870.8683437799461
geo_000,2024-06-09,0.019109040872671224,59.75103129930386,0.0,108.0,57.20301701077562,0.0,0.6680456835254494,56042.100662468154,1868.0700220822719,8996.437895065535,408.9289952302516,8904.955604898918,356.1982241959567,3204.122450546225,400.51530631827814,3922.52767989707,98.06319199742674,10368.297418963071,1152.0330465514523
geo_000,2024-06-16,0.019109040872671224,38.64713251667087,0.0,108.0,72.53146871578252,0.0,-0.5437775462775596,7288.807502077452,242.96025006924842,4336.944265806251,197.1338302639205,3237.762940988747,129.51051763954987,530.9908752963056,66.3738594120382,2474.201198540923,61.85502996352308,474.6923878528008,52.7435986503112
geo_000,2024-06-23,0.019109040872671224,34.54600772417918,0.0,108.0,81.66755721081171,0.0,-0.6173173100051219,4418.250373006963,147.27501243356542,900.1205654441056,40.91457115655026,631.1999672799237,25.247998691196948,310.30177293594966,38.78772161699371,943.069931709798,23.57674829274495,58.88554719918065,6.542838577686739
geo_000,2024-06-30,0.019109040872671224,21.822095776311706,0.0,108.0,74.80066248631695,0.0,-1.227032084658606,1352.532579209171,45.084419306972364,641.6077916463205,29.163990529378204,407.2445512507895,16.28978205003158,7.588314479807322,0.9485393099759153,237.63851974827412,5.940962993706853,239.07088304737078,26.563431449707863
geo_000,2024-07-07,0.019109040872671224,22.613932616223522,0.0,108.0,76.00237260598357,0.0,-4.512114361556503,2884.3858269748193,96.14619423249398,617.263315148145,28.057423415824772,470.1994687870233,18.80797875148093,11.62209062542227,1.4527613281777838,485.14261428779344,12.128565357194836,433.10094379736074,48.12232708859564
geo_000,2024-07-14,0.019109040872671224,21.2820885846539,0.0,108.0,90.44510350025976,0.0,-0.9833224308960063,1533.6993670709116,51.12331223569706,1222.541839644388,55.57008362019945,417.82030784447045,16.71281231377882,16.94001491494084,2.117501864367605,180.26657039801023,4.506664259950256,158.69079012334666,17.632310013705183
geo_000,2024-07-21,0.019109040872671224,18.122813023235093,0.0,108.0,79.07844001696341,0.0,-1.2716264022207797,1715.3345513806323,57.17781837935441,1145.9289816193505,52.08768098269775,693.9616894275651,27.758467577102607,80.6521732113257,10.081521651415713,79.98329621172034,1.9995824052930087,101.56246369868238,11.284718188742486
geo_000,2024-07-28,0.019109040872671224,17.261295447976714,0.0,108.0,79.36207232517725,0.0,-2.9919708902268916,703.3667113060707,23.44555704353569,600.1569162167336,27.27985982803335,252.48483511905727,10.09939340476229,76.69753911956954,9.587192389946193,175.4764826894794,4.3869120672369855,259.08128594641636,28.786809549601816
geo_000,2024-08-04,0.019109040872671224,32.04476290738942,0.0,108.0,71.02701146105898,0.0,-1.5137999156085424,4111.972972432689,137.0657657477563,1562.1398451754833,71.0063565988856,1012.6338625371195,40.50535450148478,45.76232582117856,5.72029072764732,1491.2454821729466,37.281137054323665,949.3200249116762,105.48000276796402
geo_000,2024-08-11,0.019109040872671224,40.032269836297104,0.0,108.0,70.201009340596,0.0,-0.6026932223600049,18646.592481689248,621.5530827229749,11422.693319001179,519.2133326818717,2375.7983222123326,95.0319328884933,99.7908393082754,12.473854913534424,3702.625779578441,92.56564448946102,396.497530791488,44.05528119905422
geo_000,2024-08-18,0.019109040872671224,44.70850070204676,1.0,108.0,73.40090609786157,0.0,0.40037646064088206,15923.416121264892,530.7805373754965,5502.9562441548815,250.1343747343128,2987.700205734435,119.5080082293774,719.6949718390201,89.96187147987752,2735.4566245862875,68.38641561465718,830.3907364320535,92.26563738133927
geo_000,2024-08-25,0.019109040872671224,53.727711250275426,0.0,108.0,63.368080595252465,0.0,-0.6859326190613764,8641.85269484619,288.061756494873,8568.544653516983,389.47930243259015,2380.359121220944,95.21436484883776,1506.4352812963991,188.3044101620499,4379.312083662693,109.48280209156732,4259.50224790018,473.27802754446446
